month_start,account_id,cost_center_id,budget_amount
2025-10-01,A610100,CC130,-12735.42
2025-10-01,A610100,CC131,-18654.54
2025-10-01,A610100,CC132,-12324.14
2025-10-01,A610100,CC133,-17490.77
2025-10-01,A610100,CC134,-10117.73
2025-10-01,A610100,CC135,-18030.37
2025-10-01,A610100,CC136,-19514.38
2025-10-01,A610100,CC137,-13463.69
2025-10-01,A610100,CC138,-7966.69
2025-10-01,A610100,CC139,-20080.51
2025-10-01,A610100,CC140,-15903.33
2025-10-01,A610100,CC141,-10110.05
2025-10-01,A610100,CC142,-19600.03
2025-10-01,A610100,CC143,-16034.9
2025-10-01,A610100,CC144,-24560.14
2025-10-01,A610200,CC100,-16970.01
2025-10-01,A610200,CC101,-14579.01
2025-10-01,A610200,CC102,-15559.51
2025-10-01,A610200,CC103,-22940.44
2025-10-01,A610200,CC104,-25887.92
2025-10-01,A610200,CC105,-21818.25
2025-10-01,A610200,CC106,-18435.39
2025-10-01,A610200,CC107,-21436.32
2025-10-01,A610200,CC108,-21228.75
2025-10-01,A610200,CC109,-27356.79
2025-10-01,A610200,CC110,-22183.22
2025-10-01,A610200,CC111,-14653.36
2025-10-01,A610200,CC112,-12684.73
2025-10-01,A610200,CC113,-16226.59
2025-10-01,A610200,CC114,-14768.2
2025-10-01,A610200,CC115,-28224.54
2025-10-01,A610200,CC116,-17839.68
2025-10-01,A610200,CC117,-19246.28
2025-10-01,A610200,CC118,-11604.87
2025-10-01,A610200,CC119,-20492.25
2025-10-01,A610200,CC120,-23491.42
2025-10-01,A610200,CC121,-18750.22
2025-10-01,A610200,CC122,-12253.61
2025-10-01,A610200,CC123,-17570.08
2025-10-01,A610200,CC124,-21460.08
2025-10-01,A610200,CC125,-24471.31
2025-10-01,A610200,CC126,-17100.41
2025-10-01,A610200,CC127,-28229.92
2025-10-01,A610200,CC128,-26116.62
2025-10-01,A610200,CC129,-30143.71
2025-10-01,A610200,CC130,-15170.12
2025-10-01,A610200,CC131,-16123.75
2025-10-01,A610200,CC132,-24710.36
2025-10-01,A610200,CC133,-15485.06
2025-10-01,A610200,CC134,-16106.87
2025-10-01,A610200,CC135,-21125.33
2025-10-01,A610200,CC136,-14499.4
2025-10-01,A610200,CC137,-11455.53
2025-10-01,A610200,CC138,-10095.54
2025-10-01,A610200,CC139,-9961.78
2025-10-01,A610200,CC140,-26650.83
2025-10-01,A610200,CC141,-17743.75
2025-10-01,A610200,CC142,-23133.9
2025-10-01,A610200,CC143,-22812.12
2025-10-01,A610200,CC144,-19058.92
2025-10-01,A610300,CC100,-16453.73
2025-10-01,A610300,CC101,-25324.92
2025-10-01,A610300,CC102,-24767.13
2025-10-01,A610300,CC103,-13176.46
2025-10-01,A610300,CC104,-21543.71
2025-10-01,A610300,CC105,-6785.12
2025-10-01,A610300,CC106,-18573.8
2025-10-01,A610300,CC107,-32305.37
2025-10-01,A610300,CC108,-23668.16
2025-10-01,A610300,CC109,-28311.33
2025-10-01,A610300,CC110,-12704.74
2025-10-01,A610300,CC111,-21672.31
2025-10-01,A610300,CC112,-27973.79
2025-10-01,A610300,CC113,-14834.9
2025-10-01,A610300,CC114,-18153.76
2025-10-01,A610300,CC115,-20330.47
2025-10-01,A610300,CC116,-29509.52
2025-10-01,A610300,CC117,-19970.22
2025-10-01,A610300,CC118,-18622.28
2025-10-01,A610300,CC119,-19179.43
2025-10-01,A610300,CC120,-10951.22
2025-10-01,A610300,CC121,-18313.74
2025-10-01,A610300,CC122,-31470.01
2025-10-01,A610300,CC123,-22281.71
2025-10-01,A610300,CC124,-18016.72
2025-10-01,A610300,CC125,-23285.19
2025-10-01,A610300,CC126,-21228.18
2025-10-01,A610300,CC127,-20807.32
2025-10-01,A610300,CC128,-9410.72
2025-10-01,A610300,CC129,-19265.88
2025-10-01,A610300,CC130,-22554.83
2025-10-01,A610300,CC131,-16074.77
2025-10-01,A610300,CC132,-22571.89
2025-10-01,A610300,CC133,-16460.73
2025-10-01,A610300,CC134,-18312.75
2025-10-01,A610300,CC135,-15543.3
2025-10-01,A610300,CC136,-13530.95
2025-10-01,A610300,CC137,-30287.23
2025-10-01,A610300,CC138,-23184.95
2025-10-01,A610300,CC139,-18238.59
2025-10-01,A610300,CC140,-20844.71
2025-10-01,A610300,CC141,-20578.47
2025-10-01,A610300,CC142,-19433.45
2025-10-01,A610300,CC143,-25199.71
2025-10-01,A610300,CC144,-17467.96
2025-10-01,A610400,CC100,-22087.59
2025-10-01,A610400,CC101,-22476.09
2025-10-01,A610400,CC102,-22711.37
2025-10-01,A610400,CC103,-26648.67
2025-10-01,A610400,CC104,-13936.73
2025-10-01,A610400,CC105,-14574.56
2025-10-01,A610400,CC106,-17478.85
2025-10-01,A610400,CC107,-23283.61
2025-10-01,A610400,CC108,-24988.68
2025-10-01,A610400,CC109,-23905.3
2025-10-01,A610400,CC110,-19182.33
2025-10-01,A610400,CC111,-17983.24
2025-10-01,A610400,CC112,-20756.17
2025-10-01,A610400,CC113,-22268.74
2025-10-01,A610400,CC114,-17443.3
2025-10-01,A610400,CC115,-26596.76
2025-10-01,A610400,CC116,-21305.1
2025-10-01,A610400,CC117,-19605.04
2025-10-01,A610400,CC118,-30274.51
2025-10-01,A610400,CC119,-20243.54
2025-10-01,A610400,CC120,-21941.1
2025-10-01,A610400,CC121,-19048.59
2025-10-01,A610400,CC122,-17612.71
2025-10-01,A610400,CC123,-15938.61
2025-10-01,A610400,CC124,-16807.9
2025-10-01,A610400,CC125,-22184.96
2025-10-01,A610400,CC126,-26041.35
2025-10-01,A610400,CC127,-19414.46
2025-10-01,A610400,CC128,-18747.21
2025-10-01,A610400,CC129,-13626.47
2025-10-01,A610400,CC130,-27198.05
2025-10-01,A610400,CC131,-24827.93
2025-10-01,A610400,CC132,-27322.51
2025-10-01,A610400,CC133,-19855.29
2025-10-01,A610400,CC134,-16462.79
2025-10-01,A610400,CC135,-22020.71
2025-10-01,A610400,CC136,-21210.03
2025-10-01,A610400,CC137,-14760.36
2025-10-01,A610400,CC138,-18549.52
2025-10-01,A610400,CC139,-12524.12
2025-10-01,A610400,CC140,-21600.39
2025-10-01,A610400,CC141,-29330.41
2025-10-01,A610400,CC142,-20709.96
2025-10-01,A610400,CC143,-10631.59
2025-10-01,A610400,CC144,-13172.08
2025-10-01,A610500,CC100,-16522.56
2025-10-01,A610500,CC101,-20691.27
2025-10-01,A610500,CC102,-20210.7
2025-10-01,A610500,CC103,-27557.97
2025-10-01,A610500,CC104,-22066.89
2025-10-01,A610500,CC105,-19371.44
2025-10-01,A610500,CC106,-19394.27
2025-10-01,A610500,CC107,-21068.74
2025-10-01,A610500,CC108,-25709.92
2025-10-01,A610500,CC109,-13478.98
2025-10-01,A610500,CC110,-20599.99
2025-10-01,A610500,CC111,-17460.86
2025-10-01,A610500,CC112,-14238.91
2025-10-01,A610500,CC113,-21943.88
2025-10-01,A610500,CC114,-19164.41
2025-10-01,A610500,CC115,-15465.18
2025-10-01,A610500,CC116,-14167.73
2025-10-01,A610500,CC117,-12574.19
2025-10-01,A610500,CC118,-15101.87
2025-10-01,A610500,CC119,-18458.63
2025-10-01,A610500,CC120,-20694.1
2025-10-01,A610500,CC121,-17680.96
2025-10-01,A610500,CC122,-21229.69
2025-10-01,A610500,CC123,-25933.6
2025-10-01,A610500,CC124,-16992.94
2025-10-01,A610500,CC125,-23839.94
2025-10-01,A610500,CC126,-19356.95
2025-10-01,A610500,CC127,-17963.05
2025-10-01,A610500,CC128,-21380.42
2025-10-01,A610500,CC129,-24233.46
2025-10-01,A610500,CC130,-32179.03
2025-10-01,A610500,CC131,-23295.2
2025-10-01,A610500,CC132,-24299.76
2025-10-01,A610500,CC133,-17323.58
2025-10-01,A610500,CC134,-22443.33
2025-10-01,A610500,CC135,-19804.73
2025-10-01,A610500,CC136,-16928.21
2025-10-01,A610500,CC137,-6346.19
2025-10-01,A610500,CC138,-33475.7
2025-10-01,A610500,CC139,-26316.85
2025-10-01,A610500,CC140,-21582.58
2025-10-01,A610500,CC141,-15337.85
2025-10-01,A610500,CC142,-12446.01
2025-10-01,A610500,CC143,-15424.98
2025-10-01,A610500,CC144,-17060.51
2025-10-01,A610600,CC100,-27709.49
2025-10-01,A610600,CC101,-28786.7
2025-10-01,A610600,CC102,-15315.78
2025-10-01,A610600,CC103,-15119.32
2025-10-01,A610600,CC104,-28532.38
2025-10-01,A610600,CC105,-16412.85
2025-10-01,A610600,CC106,-16156.37
2025-10-01,A610600,CC107,-18123.33
2025-10-01,A610600,CC108,-24927.57
2025-10-01,A610600,CC109,-20291.84
2025-10-01,A610600,CC110,-24474.85
2025-10-01,A610600,CC111,-17777.35
2025-10-01,A610600,CC112,-17974.04
2025-10-01,A610600,CC113,-25973.71
2025-10-01,A610600,CC114,-19668.1
2025-10-01,A610600,CC115,-16949.34
2025-10-01,A610600,CC116,-16150.41
2025-10-01,A610600,CC117,-18002.6
2025-10-01,A610600,CC118,-18755.35
2025-10-01,A610600,CC119,-16215.49
2025-10-01,A610600,CC120,-18144.32
2025-10-01,A610600,CC121,-26962.6
2025-10-01,A610600,CC122,-19676.91
2025-10-01,A610600,CC123,-22692.68
2025-10-01,A610600,CC124,-26174.24
2025-10-01,A610600,CC125,-10545.56
2025-10-01,A610600,CC126,-38029.29
2025-10-01,A610600,CC127,-14112.97
2025-10-01,A610600,CC128,-19290.77
2025-10-01,A610600,CC129,-32816.14
2025-10-01,A610600,CC130,-18495.55
2025-10-01,A610600,CC131,-21534.89
2025-10-01,A610600,CC132,-25683.32
2025-10-01,A610600,CC133,-13239.78
2025-10-01,A610600,CC134,-10853.92
2025-10-01,A610600,CC135,-25963.47
2025-10-01,A610600,CC136,-8927.05
2025-10-01,A610600,CC137,-21745.7
2025-10-01,A610600,CC138,-16256.32
2025-10-01,A610600,CC139,-23327.13
2025-10-01,A610600,CC140,-15318.03
2025-10-01,A610600,CC141,-23044.8
2025-10-01,A610600,CC142,-13599.25
2025-10-01,A610600,CC143,-17367.19
2025-10-01,A610600,CC144,-16512.25
2025-10-01,A610700,CC100,-23680.84
2025-10-01,A610700,CC101,-9129.21
2025-10-01,A610700,CC102,-16596.45
2025-10-01,A610700,CC103,-13190.22
2025-10-01,A610700,CC104,-15531.11
2025-10-01,A610700,CC105,-13612.01
2025-10-01,A610700,CC106,-19785.63
2025-10-01,A610700,CC107,-22321.12
2025-10-01,A610700,CC108,-19464.46
2025-10-01,A610700,CC109,-15706.91
2025-10-01,A610700,CC110,-22252.34
2025-10-01,A610700,CC111,-18793.3
2025-10-01,A610700,CC112,-12246.37
2025-10-01,A610700,CC113,-14079.59
2025-10-01,A610700,CC114,-18906.91
2025-10-01,A610700,CC115,-15929.13
2025-10-01,A610700,CC116,-14295.24
2025-10-01,A610700,CC117,-25796.75
2025-10-01,A610700,CC118,-26860.39
2025-10-01,A610700,CC119,-22113.25
2025-10-01,A610700,CC120,-19584.3
2025-10-01,A610700,CC121,-28215.54
2025-10-01,A610700,CC122,-15366.77
2025-10-01,A610700,CC123,-34535.59
2025-10-01,A610700,CC124,-29802.28
2025-10-01,A610700,CC125,-20078.79
2025-10-01,A610700,CC126,-18162.86
2025-10-01,A610700,CC127,-19759.63
2025-10-01,A610700,CC128,-22751.21
2025-10-01,A610700,CC129,-19234.16
2025-10-01,A610700,CC130,-30071.84
2025-10-01,A610700,CC131,-18898.9
2025-10-01,A610700,CC132,-16617.13
2025-10-01,A610700,CC133,-15855.04
2025-10-01,A610700,CC134,-19833.54
2025-10-01,A610700,CC135,-16553.92
2025-10-01,A610700,CC136,-15209.48
2025-10-01,A610700,CC137,-11741.67
2025-10-01,A610700,CC138,-17628.75
2025-10-01,A610700,CC139,-23574.91
2025-10-01,A610700,CC140,-18032.21
2025-10-01,A610700,CC141,-21274.2
2025-10-01,A610700,CC142,-17035.97
2025-10-01,A610700,CC143,-24412.79
2025-10-01,A610700,CC144,-21889.52
2025-11-01,A410100,CC100,38486.5
2025-11-01,A410100,CC101,51548.28
2025-11-01,A410100,CC102,38430.84
2025-11-01,A410100,CC103,65332.4
2025-11-01,A410100,CC104,23524.92
2025-11-01,A410100,CC105,53299.55
2025-11-01,A410100,CC106,58448.84
2025-11-01,A410100,CC107,24882.05
2025-11-01,A410100,CC108,66694.81
2025-11-01,A410100,CC109,62851.22
2025-11-01,A410100,CC110,54654.94
2025-11-01,A410100,CC111,41499.6
2025-11-01,A410100,CC112,44969.72
2025-11-01,A410100,CC113,60325.41
2025-11-01,A410100,CC114,24447.27
2025-11-01,A410100,CC115,58172.01
2025-11-01,A410100,CC116,29301.29
2025-11-01,A410100,CC117,54812.7
2025-11-01,A410100,CC118,34325.05
2025-11-01,A410100,CC119,36083.65
2025-11-01,A410100,CC120,18379.75
2025-11-01,A410100,CC121,49606.03
2025-11-01,A410100,CC122,37992.49
2025-11-01,A410100,CC123,42066.74
2025-11-01,A410100,CC124,54813.2
2025-11-01,A410100,CC125,49448.7
2025-11-01,A410100,CC126,59423.58
2025-11-01,A410100,CC127,71884.59
2025-11-01,A410100,CC128,42944.49
2025-11-01,A410100,CC129,44085.18
2025-11-01,A410100,CC130,54968.38
2025-11-01,A410100,CC131,61642.1
2025-11-01,A410100,CC132,53446.09
2025-11-01,A410100,CC133,24009.2
2025-11-01,A410100,CC134,44176.94
2025-11-01,A410100,CC135,50086.41
2025-11-01,A410100,CC136,55054.86
2025-11-01,A410100,CC137,59159.9
2025-11-01,A410100,CC138,46860.54
2025-11-01,A410100,CC139,48783.19
2025-11-01,A410100,CC140,35086.11
2025-11-01,A410100,CC141,45675.49
2025-11-01,A410100,CC142,39008.25
2025-11-01,A410100,CC143,23940.52
2025-11-01,A410100,CC144,46587.22
2025-11-01,A410200,CC100,60319.47
2025-11-01,A410200,CC101,36743.7
2025-11-01,A410200,CC102,47186.15
2025-11-01,A410200,CC103,37166.41
2025-11-01,A410200,CC104,22319.71
2025-11-01,A410200,CC105,44963.43
2025-11-01,A410200,CC106,68320.4
2025-11-01,A410200,CC107,65239.52
2025-11-01,A410200,CC108,33102.45
2025-11-01,A410200,CC109,19217.36
2025-11-01,A410200,CC110,62761.65
2025-11-01,A410200,CC111,32709.03
2025-11-01,A410200,CC112,70386.39
2025-11-01,A410200,CC113,57186.79
2025-11-01,A410200,CC114,53207.96
2025-11-01,A410200,CC115,87688.74
2025-11-01,A410200,CC116,41242.65
2025-11-01,A410200,CC117,47436.31
2025-11-01,A410200,CC118,42461.66
2025-11-01,A410200,CC119,40501.66
2025-11-01,A410200,CC120,40056.18
2025-11-01,A410200,CC121,61902.85
2025-11-01,A410200,CC122,42621.74
2025-11-01,A410200,CC123,40760.08
2025-11-01,A410200,CC124,39638.46
2025-11-01,A410200,CC125,60324.85
2025-11-01,A410200,CC126,31079.65
2025-11-01,A410200,CC127,28673.36
2025-11-01,A410200,CC128,34526.22
2025-11-01,A410200,CC129,75056.52
2025-11-01,A410200,CC130,89476.28
2025-11-01,A410200,CC131,99882.95
2025-11-01,A410200,CC132,47924.54
2025-11-01,A410200,CC133,39255.36
2025-11-01,A410200,CC134,61821.95
2025-11-01,A410200,CC135,91549.55
2025-11-01,A410200,CC136,27882.73
2025-11-01,A410200,CC137,31582.57
2025-11-01,A410200,CC138,22524.11
2025-11-01,A410200,CC139,59470.89
2025-11-01,A410200,CC140,41416.23
2025-11-01,A410200,CC141,21242.41
2025-11-01,A410200,CC142,29941.53
2025-11-01,A410200,CC143,61468.43
2025-11-01,A410200,CC144,48849.82
2025-11-01,A410300,CC100,27284.46
2025-11-01,A410300,CC101,49473.12
2025-11-01,A410300,CC102,45404.21
2025-11-01,A410300,CC103,30565.72
2025-11-01,A410300,CC104,35633.99
2025-11-01,A410300,CC105,29392.93
2025-11-01,A410300,CC106,45487.76
2025-11-01,A410300,CC107,39980.96
2025-11-01,A410300,CC108,42524.57
2025-11-01,A410300,CC109,51513.93
2025-11-01,A410300,CC110,46794.53
2025-11-01,A410300,CC111,63793.44
2025-11-01,A410300,CC112,71359.49
2025-11-01,A410300,CC113,43788.08
2025-11-01,A410300,CC114,40799.37
2025-11-01,A410300,CC115,27928.18
2025-11-01,A410300,CC116,27006.9
2025-11-01,A410300,CC117,32798.45
2025-11-01,A410300,CC118,38187.33
2025-11-01,A410300,CC119,26852.64
2025-11-01,A410300,CC120,57525.81
2025-11-01,A410300,CC121,41355.98
2025-11-01,A410300,CC122,54394.19
2025-11-01,A410300,CC123,33995.05
2025-11-01,A410300,CC124,52653.2
2025-11-01,A410300,CC125,32759.69
2025-11-01,A410300,CC126,60940.06
2025-11-01,A410300,CC127,50566.15
2025-11-01,A410300,CC128,86038.75
2025-11-01,A410300,CC129,65506.65
2025-11-01,A410300,CC130,35786.96
2025-11-01,A410300,CC131,21846.19
2025-11-01,A410300,CC132,36052.15
2025-11-01,A410300,CC133,62381.59
2025-11-01,A410300,CC134,66464.87
2025-11-01,A410300,CC135,48026.91
2025-11-01,A410300,CC136,39158.33
2025-11-01,A410300,CC137,28737.93
2025-11-01,A410300,CC138,71089.59
2025-11-01,A410300,CC139,37116.33
2025-11-01,A410300,CC140,37673.59
2025-11-01,A410300,CC141,42112.85
2025-11-01,A410300,CC142,59155.8
2025-11-01,A410300,CC143,76213.91
2025-11-01,A410300,CC144,31003.62
2025-11-01,A510100,CC100,-31773.36
2025-11-01,A510100,CC101,-22707.64
2025-11-01,A510100,CC102,-32060.69
2025-11-01,A510100,CC103,-22214.03
2025-11-01,A510100,CC104,-43876.38
2025-11-01,A510100,CC105,-41281.28
2025-11-01,A510100,CC106,-19777.72
2025-11-01,A510100,CC107,-28262.82
2025-11-01,A510100,CC108,-28908.51
2025-11-01,A510100,CC109,-42254.07
2025-11-01,A510100,CC110,-49042.02
2025-11-01,A510100,CC111,-42826.41
2025-11-01,A510100,CC112,-19088.94
2025-11-01,A510100,CC113,-26209.52
2025-11-01,A510100,CC114,-34831.15
2025-11-01,A510100,CC115,-40630.85
2025-11-01,A510100,CC116,-25773.25
2025-11-01,A510100,CC117,-35396.49
2025-11-01,A510100,CC118,-36676.81
2025-11-01,A510100,CC119,-62354.43
2025-11-01,A510100,CC120,-69487.51
2025-11-01,A510100,CC121,-47566.63
2025-11-01,A510100,CC122,-49946.24
2025-11-01,A510100,CC123,-21931.06
2025-11-01,A510100,CC124,-18994.9
2025-11-01,A510100,CC125,-28370.76
2025-11-01,A510100,CC126,-37933.34
2025-11-01,A510100,CC127,-40246.49
2025-11-01,A510100,CC128,-32610.98
2025-11-01,A510100,CC129,-43601.24
2025-11-01,A510100,CC130,-22194.46
2025-11-01,A510100,CC131,-43517.31
2025-11-01,A510100,CC132,-35310.29
2025-11-01,A510100,CC133,-34081.14
2025-11-01,A510100,CC134,-47601.56
2025-11-01,A510100,CC135,-34720.8
2025-11-01,A510100,CC136,-26608.55
2025-11-01,A510100,CC137,-26664.17
2025-11-01,A510100,CC138,-23583.49
2025-11-01,A510100,CC139,-33394.8
2025-11-01,A510100,CC140,-37984.63
2025-11-01,A510100,CC141,-34526.24
2025-11-01,A510100,CC142,-39036.11
2025-11-01,A510100,CC143,-41369.5
2025-11-01,A510100,CC144,-40834.83
2025-11-01,A510200,CC100,-37574.11
2025-11-01,A510200,CC101,-47728.87
2025-11-01,A510200,CC102,-32985.22
2025-11-01,A510200,CC103,-35037.72
2025-11-01,A510200,CC104,-37979.01
2025-11-01,A510200,CC105,-56652.62
2025-11-01,A510200,CC106,-31771.42
2025-11-01,A510200,CC107,-37326.79
2025-11-01,A510200,CC108,-17953.53
2025-11-01,A510200,CC109,-19616.73
2025-11-01,A510200,CC110,-39032.97
2025-11-01,A510200,CC111,-18310.01
2025-11-01,A510200,CC112,-39047.42
2025-11-01,A510200,CC113,-29166.4
2025-11-01,A510200,CC114,-40940.71
2025-11-01,A510200,CC115,-41415.34
2025-11-01,A510200,CC116,-34963.49
2025-11-01,A510200,CC117,-31442.66
2025-11-01,A510200,CC118,-68546.16
2025-11-01,A510200,CC119,-30111.05
2025-11-01,A510200,CC120,-41652.64
2025-11-01,A510200,CC121,-42113.72
2025-11-01,A510200,CC122,-26786.18
2025-11-01,A510200,CC123,-35517.34
2025-11-01,A510200,CC124,-54561.84
2025-11-01,A510200,CC125,-30167.31
2025-11-01,A510200,CC126,-33020.18
2025-11-01,A510200,CC127,-35536.77
2025-11-01,A510200,CC128,-28841.25
2025-11-01,A510200,CC129,-21097.44
2025-11-01,A510200,CC130,-27626.0
2025-11-01,A510200,CC131,-43465.93
2025-11-01,A510200,CC132,-43579.38
2025-11-01,A510200,CC133,-34124.38
2025-11-01,A510200,CC134,-44335.79
2025-11-01,A510200,CC135,-38437.55
2025-11-01,A510200,CC136,-40862.72
2025-11-01,A510200,CC137,-26757.05
2025-11-01,A510200,CC138,-44341.71
2025-11-01,A510200,CC139,-45679.52
2025-11-01,A510200,CC140,-28644.33
2025-11-01,A510200,CC141,-51824.85
2025-11-01,A510200,CC142,-33510.07
2025-11-01,A510200,CC143,-26538.67
2025-11-01,A510200,CC144,-55513.44
2025-11-01,A510300,CC100,-23879.05
2025-11-01,A510300,CC101,-32082.54
2025-11-01,A510300,CC102,-35643.32
2025-11-01,A510300,CC103,-38637.97
2025-11-01,A510300,CC104,-37642.41
2025-11-01,A510300,CC105,-21264.7
2025-11-01,A510300,CC106,-60539.85
2025-11-01,A510300,CC107,-43981.79
2025-11-01,A510300,CC108,-46029.11
2025-11-01,A510300,CC109,-37327.96
2025-11-01,A510300,CC110,-40566.1
2025-11-01,A510300,CC111,-49915.08
2025-11-01,A510300,CC112,-47538.49
2025-11-01,A510300,CC113,-28163.51
2025-11-01,A510300,CC114,-35041.0
2025-11-01,A510300,CC115,-37078.73
2025-11-01,A510300,CC116,-42049.02
2025-11-01,A510300,CC117,-47775.47
2025-11-01,A510300,CC118,-29636.58
2025-11-01,A510300,CC119,-27130.91
2025-11-01,A510300,CC120,-42881.94
2025-11-01,A510300,CC121,-42750.1
2025-11-01,A510300,CC122,-28580.39
2025-11-01,A510300,CC123,-31473.73
2025-11-01,A510300,CC124,-40452.85
2025-11-01,A510300,CC125,-47817.15
2025-11-01,A510300,CC126,-28638.41
2025-11-01,A510300,CC127,-33616.48
2025-11-01,A510300,CC128,-61619.68
2025-11-01,A510300,CC129,-40126.85
2025-11-01,A510300,CC130,-57203.0
2025-11-01,A510300,CC131,-25648.75
2025-11-01,A510300,CC132,-19036.86
2025-11-01,A510300,CC133,-46774.02
2025-11-01,A510300,CC134,-27318.52
2025-11-01,A510300,CC135,-15651.04
2025-11-01,A510300,CC136,-47295.72
2025-11-01,A510300,CC137,-34086.29
2025-11-01,A510300,CC138,-28701.41
2025-11-01,A510300,CC139,-39667.83
2025-11-01,A510300,CC140,-53911.02
2025-11-01,A510300,CC141,-33349.08
2025-11-01,A510300,CC142,-22537.46
2025-11-01,A510300,CC143,-37127.91
2025-11-01,A510300,CC144,-27800.4
2025-11-01,A610100,CC100,-22130.7
2025-11-01,A610100,CC101,-21585.86
2025-11-01,A610100,CC102,-12281.92
2025-11-01,A610100,CC103,-20895.91
2025-11-01,A610100,CC104,-22848.62
2025-11-01,A610100,CC105,-10190.27
2025-11-01,A610100,CC106,-24888.39
2025-11-01,A610100,CC107,-19814.39
2025-11-01,A610100,CC108,-17205.08
2025-11-01,A610100,CC109,-40155.16
2025-11-01,A610100,CC110,-14366.23
2025-11-01,A610100,CC111,-20018.25
2025-11-01,A610100,CC112,-22546.84
2025-11-01,A610100,CC113,-17642.38
2025-11-01,A610100,CC114,-14941.8
2025-11-01,A610100,CC115,-24849.23
2025-11-01,A610100,CC116,-26382.86
2025-11-01,A610100,CC117,-18726.85
2025-11-01,A610100,CC118,-14410.71
2025-11-01,A610100,CC119,-25437.5
2025-11-01,A610100,CC120,-8922.77
2025-11-01,A610100,CC121,-32535.4
2025-11-01,A610100,CC122,-21475.03
2025-11-01,A610100,CC123,-23913.54
2025-11-01,A610100,CC124,-15042.21
2025-11-01,A610100,CC125,-21143.78
2025-11-01,A610100,CC126,-16404.68
2025-11-01,A610100,CC127,-24919.78
2025-11-01,A610100,CC128,-21735.89
2025-11-01,A610100,CC129,-21472.85
2025-11-01,A610100,CC130,-19263.76
2025-11-01,A610100,CC131,-23192.1
2025-11-01,A610100,CC132,-28517.95
2025-11-01,A610100,CC133,-24788.67
2025-11-01,A610100,CC134,-11408.29
2025-11-01,A610100,CC135,-30713.44
2025-11-01,A610100,CC136,-21550.03
2025-11-01,A610100,CC137,-30994.69
2025-11-01,A610100,CC138,-19743.22
2025-11-01,A610100,CC139,-15664.54
2025-11-01,A610100,CC140,-16691.05
2025-11-01,A610100,CC141,-14002.12
2025-11-01,A610100,CC142,-14436.07
2025-11-01,A610100,CC143,-23112.34
2025-11-01,A610100,CC144,-13619.49
2025-11-01,A610200,CC100,-18658.88
2025-11-01,A610200,CC101,-14624.21
2025-11-01,A610200,CC102,-23985.27
2025-11-01,A610200,CC103,-20534.29
2025-11-01,A610200,CC104,-26919.9
2025-11-01,A610200,CC105,-22186.3
2025-11-01,A610200,CC106,-21134.65
2025-11-01,A610200,CC107,-13950.33
2025-11-01,A610200,CC108,-14080.4
2025-11-01,A610200,CC109,-25941.22
2025-11-01,A610200,CC110,-17465.01
2025-11-01,A610200,CC111,-20104.92
2025-11-01,A610200,CC112,-24100.17
2025-11-01,A610200,CC113,-15315.35
2025-11-01,A610200,CC114,-28359.59
2025-11-01,A610200,CC115,-6946.24
2025-11-01,A610200,CC116,-10240.02
2025-11-01,A610200,CC117,-20371.1
2025-11-01,A610200,CC118,-16205.31
2025-11-01,A610200,CC119,-10156.04
2025-11-01,A610200,CC120,-17847.44
2025-11-01,A610200,CC121,-19567.67
2025-11-01,A610200,CC122,-15744.29
2025-11-01,A610200,CC123,-24614.27
2025-11-01,A610200,CC124,-26154.78
2025-11-01,A610200,CC125,-25825.18
2025-11-01,A610200,CC126,-18092.76
2025-11-01,A610200,CC127,-21691.24
2025-11-01,A610200,CC128,-19542.72
2025-11-01,A610200,CC129,-24668.39
2025-11-01,A610200,CC130,-21669.08
2025-11-01,A610200,CC131,-25272.03
2025-11-01,A610200,CC132,-18215.74
2025-11-01,A610200,CC133,-16285.06
2025-11-01,A610200,CC134,-19481.37
2025-11-01,A610200,CC135,-21825.85
2025-11-01,A610200,CC136,-16033.0
2025-11-01,A610200,CC137,-15298.63
2025-11-01,A610200,CC138,-23507.23
2025-11-01,A610200,CC139,-18241.08
2025-11-01,A610200,CC140,-11383.48
2025-11-01,A610200,CC141,-26081.6
2025-11-01,A610200,CC142,-9996.7
2025-11-01,A610200,CC143,-29448.0
2025-11-01,A610200,CC144,-19605.66
2025-11-01,A610300,CC100,-27546.99
2025-11-01,A610300,CC101,-16799.15
2025-11-01,A610300,CC102,-15992.74
2025-11-01,A610300,CC103,-17254.77
2025-11-01,A610300,CC104,-13473.0
2025-11-01,A610300,CC105,-24844.36
2025-11-01,A610300,CC106,-19683.98
2025-11-01,A610300,CC107,-19705.21
2025-11-01,A610300,CC108,-24510.0
2025-11-01,A610300,CC109,-20673.53
2025-11-01,A610300,CC110,-18805.43
2025-11-01,A610300,CC111,-13437.74
2025-11-01,A610300,CC112,-30359.77
2025-11-01,A610300,CC113,-10953.73
2025-11-01,A610300,CC114,-25062.83
2025-11-01,A610300,CC115,-23115.03
2025-11-01,A610300,CC116,-21517.56
2025-11-01,A610300,CC117,-24612.85
2025-11-01,A610300,CC118,-14306.03
2025-11-01,A610300,CC119,-13576.41
2025-11-01,A610300,CC120,-10771.03
2025-11-01,A610300,CC121,-20534.0
2025-11-01,A610300,CC122,-17223.28
2025-11-01,A610300,CC123,-21633.73
2025-11-01,A610300,CC124,-19616.38
2025-11-01,A610300,CC125,-21724.61
2025-11-01,A610300,CC126,-19976.89
